Chr	Start	End	Strand	Gene	TriadGrp
chr6D	15540142	15544698	-	TraesLAC6D03G03606430	10367
chr6D	15686765	15687499	+	TraesLAC6D03G03606540	5943
chr6D	15686765	15687499	+	TraesLAC6D03G03606540	5943
chr6D	16179164	16182156	+	TraesLAC6D03G03606740	15451
chr6D	16353285	16358022	-	TraesLAC6D03G03606890	7501
chr6D	16358278	16361745	+	TraesLAC6D03G03606900	4493
chr6D	16362017	16364152	-	TraesLAC6D03G03606910	17897
chr6D	18596566	18598098	+	TraesLAC6D03G03608130	4742
chr6D	18889778	18895526	+	TraesLAC6D03G03608320	233
chr6D	20313565	20318719	+	TraesLAC6D03G03609090	2616
chr6D	20503523	20506295	-	TraesLAC6D03G03609180	10089
chr6D	21373119	21375445	-	TraesLAC6D03G03609490	12341
chr6D	21676711	21678872	+	TraesLAC6D03G03609610	14661
chr6D	21911659	21913306	-	TraesLAC6D03G03609740	14714
chr6D	22110492	22114356	-	TraesLAC6D03G03609840	16254
chr6D	22110492	22114356	-	TraesLAC6D03G03609840	16254
chr6D	22299176	22301489	+	TraesLAC6D03G03609930	6404
chr6D	22305758	22306881	+	TraesLAC6D03G03609960	9031
chr6D	22489796	22490694	+	TraesLAC6D03G03610040	4815
chr6D	22500517	22502709	-	TraesLAC6D03G03610070	8570
chr6D	22647970	22650485	-	TraesLAC6D03G03610270	17178
chr6D	22828867	22832692	+	TraesLAC6D03G03610400	7541
chr6D	23882004	23885866	-	TraesLAC6D03G03610860	2763
chr6D	23901839	23905715	+	TraesLAC6D03G03610870	6603
chr6D	23915598	23918879	-	TraesLAC6D03G03610890	17238
chr6D	23929145	23934181	+	TraesLAC6D03G03610900	11933
chr6D	23960001	23963823	+	TraesLAC6D03G03610950	10100
chr6D	24017125	24019568	+	TraesLAC6D03G03611030	12505
chr6D	24025943	24030138	+	TraesLAC6D03G03611040	4728
chr6D	24031173	24031795	-	TraesLAC6D03G03611060	6013
chr6D	24031173	24031795	-	TraesLAC6D03G03611060	6013
chr6D	24071297	24072763	-	TraesLAC6D03G03611080	18091
chr6D	24093482	24095001	-	TraesLAC6D03G03611120	18092
chr6D	24116251	24117958	-	TraesLAC6D03G03611140	18096
chr6D	24144037	24145428	-	TraesLAC6D03G03611200	18095
chr6D	24180094	24181754	+	TraesLAC6D03G03611220	18093
chr6D	24504385	24507647	+	TraesLAC6D03G03611360	3481
chr6D	24516601	24518905	-	TraesLAC6D03G03611380	10983
chr6D	38490916	38493705	+	TraesLAC6D03G03616990	11233
chr6D	39846616	39851229	-	TraesLAC6D03G03617380	12638
chr6D	39908256	39912573	-	TraesLAC6D03G03617410	12637
chr6D	39921286	39923073	+	TraesLAC6D03G03617420	11065
chr6D	41304406	41308008	+	TraesLAC6D03G03617930	13892
chr6D	41362145	41362917	+	TraesLAC6D03G03617980	641
chr6D	41408061	41413748	-	TraesLAC6D03G03618000	9291
chr6D	41442910	41446711	-	TraesLAC6D03G03618010	6045
chr6D	42231304	42236104	-	TraesLAC6D03G03618270	5396
chr6D	42239694	42243606	-	TraesLAC6D03G03618280	4574
chr6D	42245976	42246610	+	TraesLAC6D03G03618290	14190
chr6D	47262708	47267225	+	TraesLAC6D03G03620170	10991
chr6D	47274161	47274875	-	TraesLAC6D03G03620190	6374
chr6D	47847456	47851778	-	TraesLAC6D03G03620360	2222
chr6D	47900033	47903357	-	TraesLAC6D03G03620380	15088
chr6D	48244702	48247542	+	TraesLAC6D03G03620460	15087
chr6D	48255279	48259826	-	TraesLAC6D03G03620480	10115
chr6D	48391206	48395017	-	TraesLAC6D03G03620510	16552
chr6D	48658689	48663059	-	TraesLAC6D03G03620680	7378
chr6D	49108556	49112175	-	TraesLAC6D03G03620790	2127
chr6D	49300504	49302765	+	TraesLAC6D03G03620950	10625
chr6D	49314179	49318191	-	TraesLAC6D03G03620980	10598
chr6D	49446163	49452996	+	TraesLAC6D03G03621020	14730
chr6D	49472958	49485107	+	TraesLAC6D03G03621050	5351
chr6D	49472958	49485107	+	TraesLAC6D03G03621050	5351
chr6D	50919835	50921981	-	TraesLAC6D03G03621750	9300
chr6D	51552437	51555996	+	TraesLAC6D03G03622140	9671
chr6D	51570899	51577542	-	TraesLAC6D03G03622150	12290
chr6D	51831146	51833332	+	TraesLAC6D03G03622280	12391
chr6D	52122737	52125685	+	TraesLAC6D03G03622340	3005
chr6D	52128225	52132886	+	TraesLAC6D03G03622350	7531
chr6D	52132819	52135879	-	TraesLAC6D03G03622360	5496
chr6D	52199088	52202600	-	TraesLAC6D03G03622410	3275
chr6D	52389538	52397765	-	TraesLAC6D03G03622520	11213
chr6D	52498351	52504342	-	TraesLAC6D03G03622590	8352
chr6D	52747616	52750496	-	TraesLAC6D03G03622650	2099
chr6D	53273656	53279060	+	TraesLAC6D03G03622930	4386
chr6D	53302227	53303215	-	TraesLAC6D03G03622950	4719
chr6D	53322422	53325199	+	TraesLAC6D03G03622990	13259
chr6D	53335078	53336553	-	TraesLAC6D03G03623000	4144
chr6D	53717339	53722237	+	TraesLAC6D03G03623190	9407
chr6D	53733031	53734586	-	TraesLAC6D03G03623220	7252
chr6D	53733031	53734586	-	TraesLAC6D03G03623220	7252
chr6D	53817741	53819727	-	TraesLAC6D03G03623280	5874
chr6D	53965322	53969928	-	TraesLAC6D03G03623370	15982
chr6D	53965322	53969928	-	TraesLAC6D03G03623370	15982
chr6D	53973383	53978212	-	TraesLAC6D03G03623380	12085
chr6D	54595529	54600985	+	TraesLAC6D03G03623670	5882
chr6D	54878832	54891349	+	TraesLAC6D03G03623780	11346
chr6D	54894966	54897540	+	TraesLAC6D03G03623790	5090
chr6D	55320920	55328633	+	TraesLAC6D03G03623990	6284
chr6D	55391312	55396974	+	TraesLAC6D03G03624000	7992
chr6D	55397803	55402217	+	TraesLAC6D03G03624030	9144
chr6D	55425234	55427954	-	TraesLAC6D03G03624070	15603
chr6D	55644505	55645949	+	TraesLAC6D03G03624270	8261
chr6D	55793616	55796599	+	TraesLAC6D03G03624410	6392
chr6D	55797976	55801298	+	TraesLAC6D03G03624420	14046
chr6D	55797976	55801298	+	TraesLAC6D03G03624420	14046
chr6D	55801918	55805415	-	TraesLAC6D03G03624430	9163
chr6D	55801918	55805415	-	TraesLAC6D03G03624430	9163
chr6D	56388713	56392725	+	TraesLAC6D03G03624520	9337
chr6D	56395464	56398080	-	TraesLAC6D03G03624530	5228
chr6D	56399607	56405342	-	TraesLAC6D03G03624540	6990
chr6D	56599026	56599621	+	TraesLAC6D03G03624600	70
chr6D	56664596	56665293	+	TraesLAC6D03G03624620	13790
chr6D	56850241	56850954	+	TraesLAC6D03G03624690	7822
chr6D	57003176	57003682	+	TraesLAC6D03G03624740	13791
chr6D	57039659	57041753	+	TraesLAC6D03G03624790	1767
chr6D	57734331	57744965	-	TraesLAC6D03G03625060	16258
chr6D	58111840	58114836	-	TraesLAC6D03G03625230	9268
chr6D	58119792	58125104	+	TraesLAC6D03G03625240	4604
chr6D	58354492	58366445	-	TraesLAC6D03G03625340	16255
chr6D	58557757	58560948	+	TraesLAC6D03G03625390	3826
chr6D	58561641	58563010	-	TraesLAC6D03G03625400	5241
chr6D	58939916	58941618	+	TraesLAC6D03G03625440	1709
chr6D	58952500	58956210	+	TraesLAC6D03G03625470	9664
chr6D	60303960	60307522	+	TraesLAC6D03G03625860	6319
chr6D	60303960	60307522	+	TraesLAC6D03G03625860	6319
chr6D	60707556	60711481	+	TraesLAC6D03G03625980	11099
chr6D	60707556	60711481	+	TraesLAC6D03G03625980	11099
chr6D	60709743	60717499	-	TraesLAC6D03G03625990	4190
chr6D	60848173	60856792	-	TraesLAC6D03G03626050	9695
chr6D	60963557	60967297	+	TraesLAC6D03G03626080	8317
chr6D	60968137	60981867	-	TraesLAC6D03G03626090	4444
chr6D	61118988	61122794	+	TraesLAC6D03G03626130	1957
chr6D	63015019	63018486	+	TraesLAC6D03G03626540	12517
chr6D	63157835	63160970	+	TraesLAC6D03G03626660	13843
chr6D	63160967	63162025	-	TraesLAC6D03G03626670	4838
chr6D	63160967	63162025	-	TraesLAC6D03G03626670	4838
chr6D	63720867	63721780	+	TraesLAC6D03G03626900	14528
chr6D	63737497	63738400	-	TraesLAC6D03G03626930	10397
chr6D	63742282	63744102	-	TraesLAC6D03G03626950	7339
chr6D	63968077	63974258	+	TraesLAC6D03G03627030	11935
chr6D	63992223	63996662	+	TraesLAC6D03G03627050	4494
chr6D	63992223	63996662	+	TraesLAC6D03G03627050	4494
chr6D	63992223	63996662	+	TraesLAC6D03G03627050	4494
chr6D	64144394	64152130	+	TraesLAC6D03G03627130	12426
chr6D	64144394	64152130	+	TraesLAC6D03G03627130	12426
chr6D	64144394	64152130	+	TraesLAC6D03G03627130	12426
chr6D	64481310	64485329	-	TraesLAC6D03G03627330	10374
chr6D	64505239	64506995	-	TraesLAC6D03G03627340	11859
chr6D	64542320	64550101	+	TraesLAC6D03G03627400	11805
chr6D	64825949	64831168	+	TraesLAC6D03G03627490	2317
chr6D	64931689	64932705	-	TraesLAC6D03G03627590	4330
chr6D	65563797	65569704	+	TraesLAC6D03G03627760	2379
chr6D	65570688	65571444	-	TraesLAC6D03G03627770	17684
chr6D	65570688	65571444	-	TraesLAC6D03G03627770	17684
chr6D	65578283	65586425	+	TraesLAC6D03G03627790	10116
chr6D	67149761	67158038	+	TraesLAC6D03G03628230	4068
chr6D	67640867	67649758	+	TraesLAC6D03G03628320	11791
chr6D	67763526	67767118	+	TraesLAC6D03G03628390	10163
chr6D	67973233	67976321	+	TraesLAC6D03G03628480	13478
chr6D	68029528	68031170	+	TraesLAC6D03G03628530	18080
chr6D	68674953	68685587	+	TraesLAC6D03G03628620	7328
chr6D	69108591	69112123	+	TraesLAC6D03G03628660	8321
chr6D	69108591	69112123	+	TraesLAC6D03G03628660	8321
chr6D	69128718	69131686	+	TraesLAC6D03G03628670	2126
chr6D	69134239	69137389	+	TraesLAC6D03G03628690	12680
chr6D	69197556	69200814	+	TraesLAC6D03G03628710	12177
chr6D	70871732	70880470	+	TraesLAC6D03G03629210	13219
chr6D	70972123	70974976	-	TraesLAC6D03G03629260	9067
chr6D	71341681	71344753	+	TraesLAC6D03G03629340	15097
chr6D	71639310	71641540	+	TraesLAC6D03G03629590	15971
chr6D	71652986	71653926	+	TraesLAC6D03G03629600	16241
chr6D	72745776	72747080	+	TraesLAC6D03G03629800	12537
chr6D	73260055	73261510	+	TraesLAC6D03G03629920	13401
chr6D	73434420	73436474	-	TraesLAC6D03G03630050	2432
chr6D	73585617	73589625	+	TraesLAC6D03G03630110	11451
chr6D	73643463	73648345	+	TraesLAC6D03G03630130	5971
chr6D	74091193	74098135	-	TraesLAC6D03G03630320	7178
chr6D	74300995	74305910	+	TraesLAC6D03G03630340	17672
chr6D	74307178	74313706	+	TraesLAC6D03G03630360	7179
chr6D	74615318	74620557	+	TraesLAC6D03G03630490	6177
chr6D	75251935	75258220	+	TraesLAC6D03G03630820	987
chr6D	75251935	75258220	+	TraesLAC6D03G03630820	987
chr6D	75349032	75350715	-	TraesLAC6D03G03630870	16932
chr6D	75386291	75390958	-	TraesLAC6D03G03630890	15279
chr6D	75393875	75400513	-	TraesLAC6D03G03630900	15280
chr6D	75461697	75462555	-	TraesLAC6D03G03630940	16923
chr6D	75638693	75639678	+	TraesLAC6D03G03631070	5393
chr6D	76046299	76051294	-	TraesLAC6D03G03631160	5422
chr6D	77117812	77120211	-	TraesLAC6D03G03631530	1124
chr6D	77197704	77201066	-	TraesLAC6D03G03631590	17790
chr6D	77264675	77268679	-	TraesLAC6D03G03631610	14712
chr6D	77264675	77268679	-	TraesLAC6D03G03631610	14712
chr6D	77273799	77278215	-	TraesLAC6D03G03631630	17791
chr6D	77287684	77291108	-	TraesLAC6D03G03631660	17787
chr6D	77297687	77300975	-	TraesLAC6D03G03631670	17786
chr6D	77458675	77462175	-	TraesLAC6D03G03631760	17789
chr6D	77618389	77618679	-	TraesLAC6D03G03631810	4160
chr6D	77730635	77734216	-	TraesLAC6D03G03631900	17788
chr6D	78102798	78114705	+	TraesLAC6D03G03632060	13389
chr6D	78162771	78165535	-	TraesLAC6D03G03632090	17478
chr6D	78653534	78654028	+	TraesLAC6D03G03632380	8276
chr6D	78951800	78953311	+	TraesLAC6D03G03632530	11544
chr6D	79063957	79066451	+	TraesLAC6D03G03632610	17794
chr6D	79588951	79600036	+	TraesLAC6D03G03632790	3249
chr6D	79724486	79725590	+	TraesLAC6D03G03632860	16561
chr6D	81300287	81310453	-	TraesLAC6D03G03633640	10308
chr6D	81415838	81418160	+	TraesLAC6D03G03633690	6863
chr6D	81415838	81418160	+	TraesLAC6D03G03633690	6863
chr6D	81646386	81647541	-	TraesLAC6D03G03633930	17566
chr6D	81648124	81652452	-	TraesLAC6D03G03633940	11789
chr6D	81879776	81885123	+	TraesLAC6D03G03633980	4726
chr6D	82046501	82050171	+	TraesLAC6D03G03634020	5051
chr6D	82050174	82054788	-	TraesLAC6D03G03634030	3476
chr6D	82104353	82105735	-	TraesLAC6D03G03634070	14484
chr6D	82106699	82111430	-	TraesLAC6D03G03634100	3407
chr6D	82159845	82164156	+	TraesLAC6D03G03634140	16731
chr6D	82223713	82225911	+	TraesLAC6D03G03634160	17629
chr6D	82227102	82229498	+	TraesLAC6D03G03634180	17631
chr6D	82302516	82304387	+	TraesLAC6D03G03634240	4045
chr6D	82777828	82782340	+	TraesLAC6D03G03634490	4867
chr6D	82959585	82961346	+	TraesLAC6D03G03634650	6575
chr6D	82965076	82967926	+	TraesLAC6D03G03634680	9709
chr6D	83094445	83096509	+	TraesLAC6D03G03634790	4171
chr6D	83597252	83598811	-	TraesLAC6D03G03634910	6888
chr6D	83992706	83994811	+	TraesLAC6D03G03634960	821
chr6D	84165066	84167380	+	TraesLAC6D03G03634990	1768
chr6D	84261516	84264776	+	TraesLAC6D03G03635050	6329
chr6D	84491599	84495227	+	TraesLAC6D03G03635190	1845
chr6D	84808954	84811399	-	TraesLAC6D03G03635550	18054
chr6D	85212929	85219628	-	TraesLAC6D03G03635680	10714
chr6D	85226503	85228766	+	TraesLAC6D03G03635700	6550
chr6D	85230676	85232116	+	TraesLAC6D03G03635710	7192
chr6D	85318626	85319665	+	TraesLAC6D03G03635730	7193
chr6D	85601705	85630116	+	TraesLAC6D03G03635780	11092
chr6D	85934107	85934815	-	TraesLAC6D03G03635860	1181
chr6D	86400301	86402734	+	TraesLAC6D03G03635980	18079
chr6D	86518102	86522349	+	TraesLAC6D03G03636040	15309
chr6D	86518102	86522349	+	TraesLAC6D03G03636040	15309
chr6D	86518102	86522349	+	TraesLAC6D03G03636040	15309
chr6D	86522819	86523670	+	TraesLAC6D03G03636050	3627
chr6D	86547536	86550543	+	TraesLAC6D03G03636070	1367
chr6D	86554310	86558036	+	TraesLAC6D03G03636090	3991
chr6D	86554310	86558036	+	TraesLAC6D03G03636090	3991
chr6D	86956717	86962537	+	TraesLAC6D03G03636270	13722
chr6D	87272205	87275748	-	TraesLAC6D03G03636390	7254
chr6D	88963206	88966593	+	TraesLAC6D03G03636560	15865
chr6D	88968020	88976414	-	TraesLAC6D03G03636570	15479
chr6D	89076245	89080119	-	TraesLAC6D03G03636630	11533
chr6D	89082567	89086997	-	TraesLAC6D03G03636640	11532
chr6D	89111854	89115223	-	TraesLAC6D03G03636670	6334
chr6D	89246056	89247454	+	TraesLAC6D03G03636730	15769
chr6D	89246056	89247454	+	TraesLAC6D03G03636730	15769
chr6D	90032890	90035060	+	TraesLAC6D03G03636890	15252
chr6D	90690403	90695055	-	TraesLAC6D03G03637120	17164
chr6D	91733951	91737655	-	TraesLAC6D03G03637270	2698
chr6D	92309030	92311258	+	TraesLAC6D03G03637520	4036
chr6D	92309030	92311258	+	TraesLAC6D03G03637520	4036
chr6D	92314052	92316025	-	TraesLAC6D03G03637540	8088
chr6D	92562545	92566590	+	TraesLAC6D03G03637630	7791
chr6D	93104489	93106868	+	TraesLAC6D03G03638030	14140
chr6D	93132678	93135459	-	TraesLAC6D03G03638050	8543
chr6D	94665007	94667155	-	TraesLAC6D03G03638380	2781
chr6D	94786118	94789518	+	TraesLAC6D03G03638390	7071
chr6D	95559583	95561483	-	TraesLAC6D03G03638690	18360
chr6D	95868806	95871354	-	TraesLAC6D03G03638840	2215
chr6D	95927092	95929946	-	TraesLAC6D03G03638900	2575
chr6D	96196076	96198167	+	TraesLAC6D03G03638940	18362
chr6D	96481858	96488336	+	TraesLAC6D03G03639130	12174
chr6D	96481858	96488336	+	TraesLAC6D03G03639130	12174
chr6D	96746402	96749035	-	TraesLAC6D03G03639220	12157
chr6D	97103032	97104860	+	TraesLAC6D03G03639280	6700
chr6D	97110554	97115388	+	TraesLAC6D03G03639300	10191
chr6D	97246156	97246648	+	TraesLAC6D03G03639380	369
chr6D	97246156	97246648	+	TraesLAC6D03G03639380	369
chr6D	97828748	97834200	-	TraesLAC6D03G03639560	8615
chr6D	97978427	97982295	+	TraesLAC6D03G03639660	17116
chr6D	97986639	97989862	+	TraesLAC6D03G03639670	9507
chr6D	98011334	98012955	+	TraesLAC6D03G03639690	11548
chr6D	98610343	98615636	+	TraesLAC6D03G03639880	15992
chr6D	99058387	99064698	+	TraesLAC6D03G03639930	10451
chr6D	99139952	99143001	-	TraesLAC6D03G03639980	12562
chr6D	99147846	99148791	+	TraesLAC6D03G03639990	7905
chr6D	99150899	99155062	-	TraesLAC6D03G03640000	10122
chr6D	99299407	99301339	-	TraesLAC6D03G03640020	687
chr6D	99446581	99448252	-	TraesLAC6D03G03640060	16857
chr6D	99780373	99785202	+	TraesLAC6D03G03640170	5277
chr6D	99799079	99800445	+	TraesLAC6D03G03640190	802
chr6D	99977686	99981156	-	TraesLAC6D03G03640270	3972
chr6D	100000067	100002525	-	TraesLAC6D03G03640300	17733
chr6D	100544880	100547492	+	TraesLAC6D03G03640440	11797
chr6D	100565466	100567333	-	TraesLAC6D03G03640470	13227
chr6D	100582079	100588536	-	TraesLAC6D03G03640480	8076
chr6D	100825238	100828218	+	TraesLAC6D03G03640550	10600
chr6D	100828321	100833778	-	TraesLAC6D03G03640560	13344
chr6D	100828321	100833778	-	TraesLAC6D03G03640560	13344
chr6D	101048795	101052003	+	TraesLAC6D03G03640620	16133
chr6D	101055197	101056143	+	TraesLAC6D03G03640630	16802
chr6D	101055197	101056143	+	TraesLAC6D03G03640630	16802
chr6D	101055197	101056143	+	TraesLAC6D03G03640630	16802
chr6D	101086286	101087117	+	TraesLAC6D03G03640660	12188
chr6D	101425405	101433746	+	TraesLAC6D03G03640700	10119
chr6D	101697526	101700128	+	TraesLAC6D03G03640810	7818
chr6D	101703755	101705865	-	TraesLAC6D03G03640830	14791
chr6D	101955889	101961969	-	TraesLAC6D03G03640890	6651
chr6D	101955889	101961969	-	TraesLAC6D03G03640890	6651
chr6D	102384555	102388705	-	TraesLAC6D03G03640970	14777
chr6D	102791099	102793582	+	TraesLAC6D03G03641040	4955
chr6D	102794082	102803021	-	TraesLAC6D03G03641050	13443
chr6D	103226905	103228567	+	TraesLAC6D03G03641190	11897
chr6D	103243525	103246718	-	TraesLAC6D03G03641200	8906
chr6D	103445937	103450970	-	TraesLAC6D03G03641260	1889
chr6D	103762004	103767236	+	TraesLAC6D03G03641480	11309
chr6D	103797954	103799184	-	TraesLAC6D03G03641530	11419
chr6D	105027886	105031274	+	TraesLAC6D03G03641740	9735
chr6D	105205371	105206218	+	TraesLAC6D03G03641850	12618
chr6D	105316563	105318305	-	TraesLAC6D03G03641880	6410
chr6D	105623277	105626715	+	TraesLAC6D03G03641990	17408
chr6D	105623277	105626715	+	TraesLAC6D03G03641990	17408
chr6D	105749460	105755756	-	TraesLAC6D03G03642030	9475
chr6D	105756050	105762709	+	TraesLAC6D03G03642040	13154
chr6D	105894536	105896016	+	TraesLAC6D03G03642080	11601
chr6D	105934648	105939928	-	TraesLAC6D03G03642100	15529
chr6D	106314260	106315936	-	TraesLAC6D03G03642180	787
chr6D	106440799	106443385	-	TraesLAC6D03G03642210	17465
chr6D	107320174	107337088	+	TraesLAC6D03G03642380	16097
chr6D	108316595	108322493	+	TraesLAC6D03G03642750	11295
chr6D	108358477	108366685	+	TraesLAC6D03G03642770	11768
chr6D	108758856	108760091	+	TraesLAC6D03G03642930	9365
chr6D	109008728	109012365	+	TraesLAC6D03G03643020	3936
chr6D	109025244	109027045	-	TraesLAC6D03G03643050	6146
chr6D	109078481	109080291	+	TraesLAC6D03G03643090	10509
chr6D	109087069	109094065	-	TraesLAC6D03G03643110	13302
chr6D	109696690	109698345	-	TraesLAC6D03G03643200	16608
chr6D	109724395	109743907	-	TraesLAC6D03G03643220	16719
chr6D	109869363	109871842	+	TraesLAC6D03G03643240	2633
chr6D	109871812	109874105	-	TraesLAC6D03G03643250	10249
chr6D	109901043	109902979	-	TraesLAC6D03G03643280	2625
chr6D	109934744	109939587	+	TraesLAC6D03G03643290	6623
chr6D	110163878	110166627	-	TraesLAC6D03G03643330	8513
chr6D	110172410	110175975	-	TraesLAC6D03G03643350	1684
chr6D	110180574	110180955	-	TraesLAC6D03G03643360	1074
chr6D	111173037	111176507	+	TraesLAC6D03G03643640	14895
chr6D	111176569	111180479	-	TraesLAC6D03G03643650	5891
chr6D	111198753	111200191	-	TraesLAC6D03G03643680	8370
chr6D	111200442	111204625	-	TraesLAC6D03G03643690	10564
chr6D	111691337	111697948	+	TraesLAC6D03G03643710	4218
chr6D	111788682	111789390	-	TraesLAC6D03G03643780	5535
chr6D	111793893	111799573	-	TraesLAC6D03G03643790	6728
chr6D	111793893	111799573	-	TraesLAC6D03G03643790	6728
chr6D	112232426	112232948	+	TraesLAC6D03G03643850	3154
chr6D	112286060	112291523	-	TraesLAC6D03G03643870	14305
chr6D	112286060	112291523	-	TraesLAC6D03G03643870	14305
chr6D	114129817	114141037	-	TraesLAC6D03G03644160	14830
chr6D	114269483	114276952	+	TraesLAC6D03G03644200	7297
chr6D	114283306	114284187	+	TraesLAC6D03G03644220	63
chr6D	114285387	114289233	+	TraesLAC6D03G03644230	15563
chr6D	114993516	114996538	+	TraesLAC6D03G03644350	17442
chr6D	114993516	114996538	+	TraesLAC6D03G03644350	17442
chr6D	115634075	115640135	+	TraesLAC6D03G03644400	15044
chr6D	115641860	115644743	+	TraesLAC6D03G03644410	1609
chr6D	115645134	115647145	-	TraesLAC6D03G03644420	9998
chr6D	115645134	115647145	-	TraesLAC6D03G03644420	9998
chr6D	115654874	115657535	-	TraesLAC6D03G03644450	4410
chr6D	115657757	115661777	-	TraesLAC6D03G03644460	4095
chr6D	115657757	115661777	-	TraesLAC6D03G03644460	4095
chr6D	116351213	116356135	-	TraesLAC6D03G03644900	1453
chr6D	117721661	117723735	+	TraesLAC6D03G03645150	16337
chr6D	117733573	117739291	-	TraesLAC6D03G03645180	12761
chr6D	117733573	117739291	-	TraesLAC6D03G03645180	12761
chr6D	117733573	117739291	-	TraesLAC6D03G03645180	12761
chr6D	118045441	118048427	+	TraesLAC6D03G03645310	8835
chr6D	118137346	118142255	+	TraesLAC6D03G03645340	11037
chr6D	118143466	118150034	+	TraesLAC6D03G03645350	12712
chr6D	118150649	118152700	-	TraesLAC6D03G03645360	1547
chr6D	118759200	118767152	+	TraesLAC6D03G03645440	7037
chr6D	118781662	118786894	-	TraesLAC6D03G03645450	2637
chr6D	118945364	118947826	+	TraesLAC6D03G03645520	5335
chr6D	119119631	119121783	+	TraesLAC6D03G03645560	3670
chr6D	119121857	119123425	-	TraesLAC6D03G03645570	2659
chr6D	119807366	119808176	+	TraesLAC6D03G03645950	370
chr6D	119870379	119872000	+	TraesLAC6D03G03645990	8780
chr6D	119870379	119872000	+	TraesLAC6D03G03645990	8780
chr6D	119914568	119924559	+	TraesLAC6D03G03646050	3596
chr6D	120059394	120061055	+	TraesLAC6D03G03646090	5560
chr6D	120210999	120214206	-	TraesLAC6D03G03646130	13361
chr6D	120218042	120221765	-	TraesLAC6D03G03646140	12472
chr6D	120955068	120959089	+	TraesLAC6D03G03646270	13404
chr6D	121579775	121580925	-	TraesLAC6D03G03646440	7788
chr6D	121764560	121795958	+	TraesLAC6D03G03646470	5220
chr6D	121825833	121827235	+	TraesLAC6D03G03646550	7075
chr6D	121825833	121827235	+	TraesLAC6D03G03646550	7075
chr6D	121827496	121830435	+	TraesLAC6D03G03646560	3257
chr6D	121831733	121832350	+	TraesLAC6D03G03646570	1648
chr6D	122038391	122043708	+	TraesLAC6D03G03646610	7875
chr6D	122091932	122096089	-	TraesLAC6D03G03646630	2256
chr6D	122137695	122142633	+	TraesLAC6D03G03646660	2403
chr6D	122153210	122157896	+	TraesLAC6D03G03646670	5244
chr6D	122327908	122332136	+	TraesLAC6D03G03646700	5309
chr6D	122332355	122333955	-	TraesLAC6D03G03646710	14146
chr6D	122332355	122333955	-	TraesLAC6D03G03646710	14146
chr6D	122335984	122341907	-	TraesLAC6D03G03646730	14304
chr6D	123032608	123044106	+	TraesLAC6D03G03646840	6205
chr6D	123044465	123049092	-	TraesLAC6D03G03646860	8382
chr6D	123044465	123049092	-	TraesLAC6D03G03646860	8382
chr6D	123044465	123049092	-	TraesLAC6D03G03646860	8382
chr6D	123051520	123054644	-	TraesLAC6D03G03646880	7365
chr6D	123198967	123207124	+	TraesLAC6D03G03646890	12079
chr6D	124424764	124428916	+	TraesLAC6D03G03647180	3880
chr6D	124428408	124437105	-	TraesLAC6D03G03647190	1921
chr6D	124428408	124437105	-	TraesLAC6D03G03647190	1921
chr6D	124642262	124652115	+	TraesLAC6D03G03647270	9562
chr6D	124719934	124723512	+	TraesLAC6D03G03647310	16726
chr6D	124719934	124723512	+	TraesLAC6D03G03647310	16726
chr6D	124723870	124730135	-	TraesLAC6D03G03647320	2488
chr6D	125114440	125120213	-	TraesLAC6D03G03647410	3801
chr6D	126625266	126632291	-	TraesLAC6D03G03647890	13487
chr6D	126859162	126861773	-	TraesLAC6D03G03647950	3445
chr6D	126862779	126869617	+	TraesLAC6D03G03647960	7079
chr6D	129188375	129189224	+	TraesLAC6D03G03648700	12318
chr6D	130011834	130012882	+	TraesLAC6D03G03648960	12240
chr6D	130323155	130329301	+	TraesLAC6D03G03649060	15986
chr6D	131613555	131625342	+	TraesLAC6D03G03649280	7484
chr6D	131613555	131625342	+	TraesLAC6D03G03649280	7484
chr6D	131842029	131868474	-	TraesLAC6D03G03649340	8555
chr6D	132633635	132637994	+	TraesLAC6D03G03649550	4177
chr6D	132642736	132643162	+	TraesLAC6D03G03649560	2297
chr6D	132642736	132643162	+	TraesLAC6D03G03649560	2297
chr6D	132925162	132925896	+	TraesLAC6D03G03649660	10758
chr6D	133489323	133493579	+	TraesLAC6D03G03649770	11700
chr6D	133513906	133514574	+	TraesLAC6D03G03649780	2428
chr6D	134024514	134027753	+	TraesLAC6D03G03649860	14402
chr6D	134435686	134437562	+	TraesLAC6D03G03650000	3456
chr6D	134437547	134443255	-	TraesLAC6D03G03650010	10696
chr6D	134494703	134501596	+	TraesLAC6D03G03650040	9591
chr6D	134494703	134501596	+	TraesLAC6D03G03650040	9591
chr6D	134690110	134699636	+	TraesLAC6D03G03650090	16509
chr6D	135040935	135048846	+	TraesLAC6D03G03650230	17528
chr6D	135056983	135059824	+	TraesLAC6D03G03650260	416
chr6D	135147905	135153201	-	TraesLAC6D03G03650320	10665
chr6D	135200056	135205423	+	TraesLAC6D03G03650360	2436
chr6D	135207639	135220709	-	TraesLAC6D03G03650370	7376
chr6D	135270866	135273375	-	TraesLAC6D03G03650380	12705
chr6D	135306089	135307432	-	TraesLAC6D03G03650400	12703
chr6D	135336353	135338789	+	TraesLAC6D03G03650430	9244
chr6D	135431380	135432737	+	TraesLAC6D03G03650470	2486
chr6D	135763444	135764342	+	TraesLAC6D03G03650530	1870
